"","sample_identifier","volume_imaged","name","Abundance","use_id","use_taxon_level","use_higher_rank","gps_furuno_latitude","gps_furuno_longitude"
"234","D20180202T005247_IFCB102",3.82806895833333,"Corethron hystrix",8,179596,"species","Diatom",40.5289,-70.8836
"235","D20180202T011536_IFCB102",3.89608572916667,"Corethron hystrix",2,179596,"species","Diatom",40.5261,-70.8855
"236","D20180202T013825_IFCB102",3.94887341666667,"Corethron hystrix",5,179596,"species","Diatom",40.5226,-70.8885
"237","D20180202T020114_IFCB102",4.04016969583333,"Corethron hystrix",10,179596,"species","Diatom",40.4718,-70.8857
"238","D20180202T022403_IFCB102",4.08414170833333,"Corethron hystrix",7,179596,"species","Diatom",40.4144,-70.8819
"239","D20180202T024651_IFCB102",4.06356522083333,"Corethron hystrix",4,179596,"species","Diatom",40.3594,-70.8754
"240","D20180202T091440_IFCB102",4.07661592916667,"Corethron hystrix",11,179596,"species","Diatom",40.359,-70.8799
"241","D20180202T093729_IFCB102",4.0744867375,"Corethron hystrix",8,179596,"species","Diatom",40.3556,-70.8797
"242","D20180202T100018_IFCB102",4.06955295,"Corethron hystrix",7,179596,"species","Diatom",40.3526,-70.8805
"243","D20180202T102306_IFCB102",4.0053288875,"Corethron hystrix",9,179596,"species","Diatom",40.3486,-70.8798
"244","D20180202T104555_IFCB102",4.06256842083333,"Corethron hystrix",6,179596,"species","Diatom",40.3505,-70.8821
"245","D20180202T110844_IFCB102",4.01638262916667,"Corethron hystrix",4,179596,"species","Diatom",40.3517,-70.8931
"246","D20180202T113133_IFCB102",3.84726926666667,"Corethron hystrix",6,179596,"species","Diatom",40.3406,-70.8977
"247","D20180202T115422_IFCB102",3.89298317083333,"Corethron hystrix",6,179596,"species","Diatom",40.3215,-70.8931
"248","D20180202T121710_IFCB102",3.9170456,"Corethron hystrix",5,179596,"species","Diatom",40.3021,-70.8892
"249","D20180202T123959_IFCB102",3.91305275,"Corethron hystrix",2,179596,"species","Diatom",40.2826,-70.8863
"250","D20180202T130248_IFCB102",3.76502869166667,"Corethron hystrix",7,179596,"species","Diatom",40.2617,-70.8828
"251","D20180202T132537_IFCB102",3.65955532916667,"Corethron hystrix",7,179596,"species","Diatom",40.2397,-70.8796
"252","D20180202T134826_IFCB102",3.57128686666667,"Corethron hystrix",2,179596,"species","Diatom",40.2217,-70.8737
"253","D20180202T141115_IFCB102",3.54611527083333,"Corethron hystrix",5,179596,"species","Diatom",40.2193,-70.88
"254","D20180202T143403_IFCB102",3.55167065416667,"Corethron hystrix",5,179596,"species","Diatom",40.2172,-70.8862
"255","D20180202T145652_IFCB102",3.51264455833333,"Corethron hystrix",2,179596,"species","Diatom",40.2159,-70.8906
"256","D20180202T171345_IFCB102",3.52460061666667,"Corethron hystrix",7,179596,"species","Diatom",40.2056,-70.8949
"257","D20180202T173634_IFCB102",3.54809890416667,"Corethron hystrix",1,179596,"species","Diatom",40.1847,-70.8603
"258","D20180202T210154_IFCB102",3.34616410833333,"Corethron hystrix",2,179596,"species","Diatom",40.1106,-70.8616
"259","D20180202T212443_IFCB102",3.35974729583333,"Corethron hystrix",1,179596,"species","Diatom",40.0995,-70.8828
"260","D20180202T214732_IFCB102",3.35293694583333,"Corethron hystrix",1,179596,"species","Diatom",40.0865,-70.8758
"261","D20180203T024407_IFCB102",3.69132605416667,"Corethron hystrix",1,179596,"species","Diatom",40.1018,-70.8864
"262","D20180203T073635_IFCB102",3.5137648625,"Corethron hystrix",2,179596,"species","Diatom",40.0906,-70.895
"263","D20180203T075856_IFCB102",3.50503338333333,"Corethron hystrix",1,179596,"species","Diatom",40.0604,-70.8861
"264","D20180203T082118_IFCB102",3.6221157875,"Corethron hystrix",1,179596,"species","Diatom",40.029,-70.8855
"265","D20180203T084339_IFCB102",3.49342852083333,"Corethron hystrix",2,179596,"species","Diatom",39.9953,-70.8838
"266","D20180203T090601_IFCB102",3.52427943333333,"Corethron hystrix",1,179596,"species","Diatom",39.9621,-70.8828
"267","D20180203T092822_IFCB102",3.6088801625,"Corethron hystrix",2,179596,"species","Diatom",39.9408,-70.8806
"268","D20180203T095043_IFCB102",3.52492206666667,"Corethron hystrix",2,179596,"species","Diatom",39.9065,-70.8714
"269","D20180203T101305_IFCB102",3.5719974125,"Corethron hystrix",1,179596,"species","Diatom",39.8606,-70.8755
"270","D20180203T105748_IFCB102",3.59150475833333,"Corethron hystrix",1,179596,"species","Diatom",39.7801,-70.8695
"271","D20180203T112009_IFCB102",3.73448592083333,"Corethron hystrix",1,179596,"species","Diatom",39.7774,-70.8144
"272","D20180203T124934_IFCB102",3.99825361666667,"Corethron hystrix",1,179596,"species","Diatom",39.7723,-70.6747
"273","D20180203T141900_IFCB102",3.64952740416667,"Corethron hystrix",2,179596,"species","Diatom",39.7785,-70.865
"274","D20180203T174012_IFCB102",3.43624390416667,"Corethron hystrix",2,179596,"species","Diatom",39.7696,-70.8855
"275","D20180203T180234_IFCB102",3.42572386666667,"Corethron hystrix",3,179596,"species","Diatom",39.7656,-70.8876
"276","D20180203T182455_IFCB102",3.43319251666667,"Corethron hystrix",2,179596,"species","Diatom",39.7621,-70.8899
"277","D20180203T184716_IFCB102",3.374855875,"Corethron hystrix",1,179596,"species","Diatom",39.7536,-70.8911
"278","D20180203T190938_IFCB102",3.36366889166667,"Corethron hystrix",2,179596,"species","Diatom",39.7549,-70.8882
"279","D20180203T193159_IFCB102",3.388847575,"Corethron hystrix",1,179596,"species","Diatom",39.7719,-70.8761
"280","D20180203T195421_IFCB102",3.38127802916667,"Corethron hystrix",2,179596,"species","Diatom",39.812,-70.8549
"281","D20180203T223051_IFCB102",3.43652149166667,"Corethron hystrix",1,179596,"species","Diatom",39.9331,-70.8868
"282","D20180203T225313_IFCB102",3.41269184166667,"Corethron hystrix",1,179596,"species","Diatom",39.9298,-70.8873
"283","D20180203T231534_IFCB102",3.45249735833333,"Corethron hystrix",3,179596,"species","Diatom",39.9249,-70.8863
"284","D20180203T233756_IFCB102",3.49892975,"Corethron hystrix",2,179596,"species","Diatom",39.9195,-70.8859
"285","D20180204T000017_IFCB102",3.54039444166667,"Corethron hystrix",3,179596,"species","Diatom",39.909,-70.8886
"286","D20180204T002238_IFCB102",3.50142232916667,"Corethron hystrix",1,179596,"species","Diatom",39.8972,-70.8908
"287","D20180204T012943_IFCB102",3.3047651625,"Corethron hystrix",2,179596,"species","Diatom",40.0241,-70.8977
"288","D20180204T015204_IFCB102",3.44479954166667,"Corethron hystrix",2,179596,"species","Diatom",40.0556,-70.8896
"289","D20180204T021426_IFCB102",3.49946875833333,"Corethron hystrix",1,179596,"species","Diatom",40.085,-70.8809
"290","D20180204T023647_IFCB102",3.55377567916667,"Corethron hystrix",6,179596,"species","Diatom",40.0938,-70.8699
"291","D20180204T025908_IFCB102",3.567010925,"Corethron hystrix",2,179596,"species","Diatom",40.088,-70.8601
"292","D20180204T032130_IFCB102",3.5876386,"Corethron hystrix",2,179596,"species","Diatom",40.0839,-70.8547
"293","D20180204T042834_IFCB102",3.59560605,"Corethron hystrix",2,179596,"species","Diatom",40.0832,-70.8579
"294","D20180204T045055_IFCB102",3.6385875125,"Corethron hystrix",4,179596,"species","Diatom",40.1216,-70.8654
"295","D20180204T051317_IFCB102",3.78930787083333,"Corethron hystrix",1,179596,"species","Diatom",40.1764,-70.8716
"296","D20180204T053538_IFCB102",3.83007345,"Corethron hystrix",3,179596,"species","Diatom",40.2219,-70.873
"297","D20180204T055759_IFCB102",3.81367555416667,"Corethron hystrix",6,179596,"species","Diatom",40.2166,-70.8631
"298","D20180204T062021_IFCB102",3.7847423875,"Corethron hystrix",8,179596,"species","Diatom",40.2085,-70.8629
"299","D20180204T064242_IFCB102",3.7755081,"Corethron hystrix",3,179596,"species","Diatom",40.2014,-70.8637
"300","D20180204T070503_IFCB102",3.74023883333333,"Corethron hystrix",4,179596,"species","Diatom",40.2178,-70.8511
"301","D20180204T102615_IFCB102",4.04795369583333,"Corethron hystrix",5,179596,"species","Diatom",40.5023,-70.8653
"302","D20180204T104837_IFCB102",4.06318784166667,"Corethron hystrix",1,179596,"species","Diatom",40.5291,-70.8844
"303","D20180204T111058_IFCB102",4.0618455125,"Corethron hystrix",3,179596,"species","Diatom",40.5258,-70.8823
"304","D20180204T113319_IFCB102",4.09081607916667,"Corethron hystrix",2,179596,"species","Diatom",40.5724,-70.8821
"305","D20180204T115540_IFCB102",4.107019975,"Corethron hystrix",2,179596,"species","Diatom",40.6315,-70.8823
"306","D20180204T121802_IFCB102",3.9345249375,"Corethron hystrix",2,179596,"species","Diatom",40.6886,-70.8836
"307","D20180204T124023_IFCB102",3.91480774583333,"Corethron hystrix",1,179596,"species","Diatom",40.6949,-70.8812
"308","D20180204T130244_IFCB102",3.90839815,"Corethron hystrix",1,179596,"species","Diatom",40.7041,-70.8819
"309","D20180204T132506_IFCB102",3.89400857083333,"Corethron hystrix",1,179596,"species","Diatom",40.7637,-70.8788
"310","D20180204T134727_IFCB102",4.0338559125,"Corethron hystrix",1,179596,"species","Diatom",40.8241,-70.8809
"311","D20180204T140948_IFCB102",4.03016445416667,"Corethron hystrix",7,179596,"species","Diatom",40.8627,-70.8828
"312","D20180204T143210_IFCB102",4.04261894166667,"Corethron hystrix",4,179596,"species","Diatom",40.8595,-70.8809
"313","D20180204T145431_IFCB102",4.0238949375,"Corethron hystrix",3,179596,"species","Diatom",40.8517,-70.8804
"314","D20180204T151652_IFCB102",4.06289185416667,"Corethron hystrix",4,179596,"species","Diatom",40.8759,-70.8815
"315","D20180204T153914_IFCB102",4.1381946625,"Corethron hystrix",5,179596,"species","Diatom",40.9322,-70.8821
"316","D20180204T162356_IFCB102",4.3277898875,"Corethron hystrix",1,179596,"species","Diatom",40.9953,-70.8801
"317","D20180204T173600_IFCB102",4.24324062083333,"Corethron hystrix",1,179596,"species","Diatom",41.0326,-70.8815
"318","D20180204T175821_IFCB102",4.21860883333333,"Corethron hystrix",1,179596,"species","Diatom",41.0309,-70.8825
"319","D20180204T182042_IFCB102",4.0457675625,"Corethron hystrix",1,179596,"species","Diatom",41.0296,-70.881
"320","D20180204T190525_IFCB102",4.121691125,"Corethron hystrix",1,179596,"species","Diatom",41.0193,-70.8769
"321","D20180204T192746_IFCB102",4.1373472125,"Corethron hystrix",2,179596,"species","Diatom",41.0215,-70.8811
"322","D20180204T195008_IFCB102",4.10384851666667,"Corethron hystrix",1,179596,"species","Diatom",41.075,-70.8819
"323","D20180204T203450_IFCB102",4.12056120833333,"Corethron hystrix",2,179596,"species","Diatom",41.1827,-70.8832
"324","D20180204T205712_IFCB102",4.0233097,"Corethron hystrix",3,179596,"species","Diatom",41.1968,-70.8825
"325","D20180204T211933_IFCB102",4.077338025,"Corethron hystrix",1,179596,"species","Diatom",41.1977,-70.885
"326","D20180205T042420_IFCB102",4.0569351125,"Corethron hystrix",1,179596,"species","Diatom",41.1899,-70.8816
"327","D20180131T180620_IFCB109",4.19464714583333,"Cylindrotheca",1,149003,"genus","Diatom",41.1975,-70.8792
"328","D20180131T182933_IFCB109",1.6548032125,"Cylindrotheca",1,149003,"genus","Diatom",41.1924,-70.8756
"329","D20180131T184315_IFCB109",4.27172664583333,"Cylindrotheca",1,149003,"genus","Diatom",41.1987,-70.8848
"330","D20180131T190627_IFCB109",2.73107427083333,"Cylindrotheca",1,149003,"genus","Diatom",41.1972,-70.8812
"331","D20180131T201102_IFCB109",2.92914966666667,"Cylindrotheca",2,149003,"genus","Diatom",41.197,-70.885
"332","D20180131T211514_IFCB109",4.144428075,"Cylindrotheca",4,149003,"genus","Diatom",41.1987,-70.8814
"333","D20180131T213836_IFCB109",4.15178905416667,"Cylindrotheca",2,149003,"genus","Diatom",41.197,-70.8937
"334","D20180201T103729_IFCB102",3.99101885416667,"Cylindrotheca",10,149003,"genus","Diatom",40.8413,-70.8868
"335","D20180201T110037_IFCB102",4.0412721,"Cylindrotheca",13,149003,"genus","Diatom",40.8155,-70.8831
"336","D20180201T112345_IFCB102",4.021843225,"Cylindrotheca",16,149003,"genus","Diatom",40.7681,-70.8797
"337","D20180201T114755_IFCB102",4.12785991666667,"Cylindrotheca",7,149003,"genus","Diatom",40.7175,-70.8785
"338","D20180201T163055_IFCB102",4.04907246666667,"Cylindrotheca",3,149003,"genus","Diatom",40.6942,-70.9884
"339","D20180201T165344_IFCB102",4.03059722083333,"Cylindrotheca",1,149003,"genus","Diatom",40.6958,-71.0478
"340","D20180201T171633_IFCB102",4.049425925,"Cylindrotheca",1,149003,"genus","Diatom",40.6969,-71.1019
"341","D20180201T173922_IFCB102",4.03147925416667,"Cylindrotheca",2,149003,"genus","Diatom",40.6896,-71.0948
"342","D20180201T191037_IFCB102",4.242025075,"Cylindrotheca",5,149003,"genus","Diatom",40.6987,-70.8862
"343","D20180201T193325_IFCB102",4.22867269166667,"Cylindrotheca",8,149003,"genus","Diatom",40.6923,-70.8842
"344","D20180201T195614_IFCB102",4.2515781625,"Cylindrotheca",8,149003,"genus","Diatom",40.6871,-70.8833
"345","D20180201T201903_IFCB102",4.19167631666667,"Cylindrotheca",13,149003,"genus","Diatom",40.6784,-70.8812
"346","D20180201T204151_IFCB102",4.26345694166667,"Cylindrotheca",5,149003,"genus","Diatom",40.673,-70.885
"347","D20180201T210440_IFCB102",4.34358725,"Cylindrotheca",9,149003,"genus","Diatom",40.6653,-70.8921
"348","D20180201T212729_IFCB102",4.2316007125,"Cylindrotheca",7,149003,"genus","Diatom",40.6584,-70.896
"349","D20180201T215017_IFCB102",4.16633765416667,"Cylindrotheca",8,149003,"genus","Diatom",40.6352,-70.8973
"350","D20180201T221306_IFCB102",4.00078299166667,"Cylindrotheca",13,149003,"genus","Diatom",40.5879,-70.8945
"351","D20180201T223555_IFCB102",3.83008190416667,"Cylindrotheca",1,149003,"genus","Diatom",40.5431,-70.8855
"352","D20180201T225844_IFCB102",3.74634749583333,"Cylindrotheca",2,149003,"genus","Diatom",40.5294,-70.8858
"353","D20180201T232132_IFCB102",3.71929327916667,"Cylindrotheca",3,149003,"genus","Diatom",40.5265,-70.8907
"354","D20180201T234421_IFCB102",3.78156844166667,"Cylindrotheca",4,149003,"genus","Diatom",40.5227,-70.8958
"355","D20180202T000710_IFCB102",3.81870549583333,"Cylindrotheca",2,149003,"genus","Diatom",40.5193,-70.8996
"356","D20180202T005247_IFCB102",3.82806895833333,"Cylindrotheca",3,149003,"genus","Diatom",40.5289,-70.8836
"357","D20180202T011536_IFCB102",3.89608572916667,"Cylindrotheca",4,149003,"genus","Diatom",40.5261,-70.8855
"358","D20180202T013825_IFCB102",3.94887341666667,"Cylindrotheca",3,149003,"genus","Diatom",40.5226,-70.8885
"359","D20180202T020114_IFCB102",4.04016969583333,"Cylindrotheca",5,149003,"genus","Diatom",40.4718,-70.8857
"360","D20180202T022403_IFCB102",4.08414170833333,"Cylindrotheca",3,149003,"genus","Diatom",40.4144,-70.8819
"361","D20180202T024651_IFCB102",4.06356522083333,"Cylindrotheca",5,149003,"genus","Diatom",40.3594,-70.8754
"362","D20180202T085151_IFCB102",4.10165518333333,"Cylindrotheca",3,149003,"genus","Diatom",40.3569,-70.8843
"363","D20180202T091440_IFCB102",4.07661592916667,"Cylindrotheca",2,149003,"genus","Diatom",40.359,-70.8799
"364","D20180202T093729_IFCB102",4.0744867375,"Cylindrotheca",6,149003,"genus","Diatom",40.3556,-70.8797
"365","D20180202T100018_IFCB102",4.06955295,"Cylindrotheca",2,149003,"genus","Diatom",40.3526,-70.8805
"366","D20180202T102306_IFCB102",4.0053288875,"Cylindrotheca",4,149003,"genus","Diatom",40.3486,-70.8798
"367","D20180202T104555_IFCB102",4.06256842083333,"Cylindrotheca",4,149003,"genus","Diatom",40.3505,-70.8821
"368","D20180202T110844_IFCB102",4.01638262916667,"Cylindrotheca",5,149003,"genus","Diatom",40.3517,-70.8931
"369","D20180202T113133_IFCB102",3.84726926666667,"Cylindrotheca",2,149003,"genus","Diatom",40.3406,-70.8977
"370","D20180202T115422_IFCB102",3.89298317083333,"Cylindrotheca",8,149003,"genus","Diatom",40.3215,-70.8931
"371","D20180202T121710_IFCB102",3.9170456,"Cylindrotheca",4,149003,"genus","Diatom",40.3021,-70.8892
"372","D20180202T123959_IFCB102",3.91305275,"Cylindrotheca",4,149003,"genus","Diatom",40.2826,-70.8863
"373","D20180202T130248_IFCB102",3.76502869166667,"Cylindrotheca",5,149003,"genus","Diatom",40.2617,-70.8828
"374","D20180202T132537_IFCB102",3.65955532916667,"Cylindrotheca",7,149003,"genus","Diatom",40.2397,-70.8796
"375","D20180202T134826_IFCB102",3.57128686666667,"Cylindrotheca",1,149003,"genus","Diatom",40.2217,-70.8737
"376","D20180202T141115_IFCB102",3.54611527083333,"Cylindrotheca",1,149003,"genus","Diatom",40.2193,-70.88
"377","D20180202T143403_IFCB102",3.55167065416667,"Cylindrotheca",3,149003,"genus","Diatom",40.2172,-70.8862
"378","D20180202T145652_IFCB102",3.51264455833333,"Cylindrotheca",1,149003,"genus","Diatom",40.2159,-70.8906
"379","D20180202T171345_IFCB102",3.52460061666667,"Cylindrotheca",1,149003,"genus","Diatom",40.2056,-70.8949
"380","D20180202T173634_IFCB102",3.54809890416667,"Cylindrotheca",1,149003,"genus","Diatom",40.1847,-70.8603
"381","D20180202T210154_IFCB102",3.34616410833333,"Cylindrotheca",2,149003,"genus","Diatom",40.1106,-70.8616
"382","D20180202T212443_IFCB102",3.35974729583333,"Cylindrotheca",1,149003,"genus","Diatom",40.0995,-70.8828
"383","D20180202T214732_IFCB102",3.35293694583333,"Cylindrotheca",1,149003,"genus","Diatom",40.0865,-70.8758
"384","D20180203T073635_IFCB102",3.5137648625,"Cylindrotheca",2,149003,"genus","Diatom",40.0906,-70.895
"385","D20180203T075856_IFCB102",3.50503338333333,"Cylindrotheca",1,149003,"genus","Diatom",40.0604,-70.8861
"386","D20180203T082118_IFCB102",3.6221157875,"Cylindrotheca",1,149003,"genus","Diatom",40.029,-70.8855
"387","D20180203T092822_IFCB102",3.6088801625,"Cylindrotheca",2,149003,"genus","Diatom",39.9408,-70.8806
"388","D20180203T095043_IFCB102",3.52492206666667,"Cylindrotheca",1,149003,"genus","Diatom",39.9065,-70.8714
"389","D20180203T103526_IFCB102",3.64251595833333,"Cylindrotheca",2,149003,"genus","Diatom",39.8143,-70.8793
"390","D20180203T105748_IFCB102",3.59150475833333,"Cylindrotheca",6,149003,"genus","Diatom",39.7801,-70.8695
"391","D20180203T112009_IFCB102",3.73448592083333,"Cylindrotheca",3,149003,"genus","Diatom",39.7774,-70.8144
"392","D20180203T122713_IFCB102",3.97697407916667,"Cylindrotheca",3,149003,"genus","Diatom",39.7738,-70.669
"393","D20180203T124934_IFCB102",3.99825361666667,"Cylindrotheca",1,149003,"genus","Diatom",39.7723,-70.6747
"394","D20180203T131156_IFCB102",3.99397165416667,"Cylindrotheca",3,149003,"genus","Diatom",39.7702,-70.6809
"395","D20180203T141900_IFCB102",3.64952740416667,"Cylindrotheca",6,149003,"genus","Diatom",39.7785,-70.865
"396","D20180203T174012_IFCB102",3.43624390416667,"Cylindrotheca",3,149003,"genus","Diatom",39.7696,-70.8855
"397","D20180203T180234_IFCB102",3.42572386666667,"Cylindrotheca",3,149003,"genus","Diatom",39.7656,-70.8876
"398","D20180203T182455_IFCB102",3.43319251666667,"Cylindrotheca",2,149003,"genus","Diatom",39.7621,-70.8899
"399","D20180203T184716_IFCB102",3.374855875,"Cylindrotheca",3,149003,"genus","Diatom",39.7536,-70.8911
"400","D20180203T190938_IFCB102",3.36366889166667,"Cylindrotheca",4,149003,"genus","Diatom",39.7549,-70.8882
"401","D20180203T193159_IFCB102",3.388847575,"Cylindrotheca",3,149003,"genus","Diatom",39.7719,-70.8761
"402","D20180203T195421_IFCB102",3.38127802916667,"Cylindrotheca",5,149003,"genus","Diatom",39.812,-70.8549
"403","D20180203T225313_IFCB102",3.41269184166667,"Cylindrotheca",1,149003,"genus","Diatom",39.9298,-70.8873
"404","D20180203T233756_IFCB102",3.49892975,"Cylindrotheca",1,149003,"genus","Diatom",39.9195,-70.8859
"405","D20180204T000017_IFCB102",3.54039444166667,"Cylindrotheca",1,149003,"genus","Diatom",39.909,-70.8886
"406","D20180204T012943_IFCB102",3.3047651625,"Cylindrotheca",1,149003,"genus","Diatom",40.0241,-70.8977
"407","D20180204T023647_IFCB102",3.55377567916667,"Cylindrotheca",2,149003,"genus","Diatom",40.0938,-70.8699
"408","D20180204T025908_IFCB102",3.567010925,"Cylindrotheca",1,149003,"genus","Diatom",40.088,-70.8601
"409","D20180204T032130_IFCB102",3.5876386,"Cylindrotheca",1,149003,"genus","Diatom",40.0839,-70.8547
